id,email,data,valor,quantidade,produto
1644,lucianolindao@gmail.com,2024-09-11 09:00:00,3500.0,1,ZapFlow com Gemini
1645,lucianolindao@gmail.com,2024-09-11 09:00:00,3500.0,1,ZapFlow com Gemini
1646,lucianolindao@gmail.com,2024-09-11 09:00:00,3500.0,1,ZapFlow com Gemini
1647,teste43@teste.com,2034-09-11 15:15:00,69879846541654.0,2131645984,ZapFlow com chatGPT
1648,tubo@gmail.com,2024-09-11 09:15:00,1.0,5,ZapFlow com chatGPT
1649,kaiorocha@dados.com,2024-09-11 09:15:00,10000.0,2,ZapFlow com Llama3.0
1650,email@email.com,2024-09-09 10:45:00,0.0012211,1,ZapFlow com Gemini
1651,fora-lula@gmail.com,2024-09-11 09:00:00,23.0,12,ZapFlow com chatGPT
1652,teste43@teste.com,2034-09-11 15:15:00,69879846541654.0,2131645984,ZapFlow com chatGPT
1653,italo@gmail.com,2024-09-11 09:00:00,500.0,3,ZapFlow com chatGPT
1654,josedasilva@gmail.com,2024-09-12 09:00:00,1500.0,1,ZapFlow com Gemini
1655,gabriel@gmail.com,2024-08-27 10:30:00,100.0,500,ZapFlow com Llama3.0
1656,teste43@teste.com,2034-09-11 15:15:00,69879846541654.0,2131645938,ZapFlow com chatGPT
1657,emailasdasd@email.com,2024-09-09 10:45:00,1e-49,1,ZapFlow com Gemini
1658,naotenhoemail@hotmail.com,2024-09-11 09:00:00,100000.0,1,ZapFlow com Gemini
1659,teste43@teste.com,2034-09-11 15:15:00,6.9871879846541656e+16,2131645938,ZapFlow com chatGPT
1660,teste43@teste.com,2034-09-11 15:15:00,6.987174778587984e+22,2131645938,ZapFlow com chatGPT
1661,lucianolindao@gmail.com,2024-09-11 09:00:00,4999.99,1,ZapFlow com chatGPT
1662,Otavio@gmail.com,2024-09-21 09:00:00,55.0,2,ZapFlow com Gemini
1663,teste43@teste.com,2034-09-11 15:15:00,3.4649841891698715e+33,2131645938,ZapFlow com chatGPT
1664,estagiario@jornadadedados.com.br,2024-09-11 09:00:00,362.44,2,ZapFlow com chatGPT
1665,teste43@teste.com,2034-09-11 15:15:00,3.464984189163545e+33,2131645938,ZapFlow com chatGPT
1666,saulo.fender10@yahoo.com.br,2024-09-11 09:00:00,1100.0,8,ZapFlow com Gemini
1667,teste43@teste.com,2034-09-11 15:15:00,5.772527872727878e+69,2131645938,ZapFlow com chatGPT
1668,pedro@gmail.com,2024-09-11 08:30:00,100500.0,5,ZapFlow com Llama3.0
1669,estagiario@jornadadedados.com.br,2024-09-11 09:00:00,362.44,2,ZapFlow com chatGPT
1670,lucianolindao@gmail.com,2024-09-11 09:00:00,10000.0,3,ZapFlow com chatGPT
1671,lucianolindao@gmail.com,2024-09-11 09:00:00,10000.0,3,ZapFlow com chatGPT
1672,lucianolindao@gmail.com,2024-09-11 09:00:00,10000.0,3,ZapFlow com chatGPT
1673,lucianolindao@gmail.com,2024-09-11 09:00:00,10000.0,3,ZapFlow com chatGPT
1674,jr@gmail.com,2024-09-09 09:00:00,53289.55,5,ZapFlow com Llama3.0
1675,alfonso2004@gmail.com,2024-09-02 16:30:00,6000.0,1,ZapFlow com chatGPT
1676,coelhovinicius@yahoo.com.br,2024-09-11 20:30:00,500000.0,12,ZapFlow com chatGPT
1677,zevendedor@zapflow.com,2024-09-11 09:00:00,10000099.99,999,ZapFlow com chatGPT
1678,galocampeaocopabrasil@gmail.com,2024-09-11 09:00:00,50000.0,1,ZapFlow com Gemini
1679,mymail@nothermail.com,2024-09-11 09:00:00,0.01,1,ZapFlow com Gemini
1680,homemaranha@gmail.com,2024-09-12 09:30:00,50000.0,5,ZapFlow com Gemini
1681,testel@teste.com.br,2024-09-11 08:45:00,135.3,2,ZapFlow com Llama3.0
1682,testel@teste.com.br,2024-09-11 09:00:00,200.0,4,ZapFlow com Llama3.0
1683,testel2@teste.com.br,2024-09-11 09:00:00,200.0,4,ZapFlow com Llama3.0
1684,space_flip@hotmail.com,2024-09-10 08:15:00,1337.0,7,ZapFlow com Llama3.0
1685,fora-lula@gmail.com,2024-09-11 09:00:00,23.0,12,ZapFlow com chatGPT
1686,and2@gmail.com,2014-09-11 09:00:00,500000.0,3,ZapFlow com Llama3.0
1687,galocampeaocodabrasil@gmail.com,2024-09-11 09:00:00,50000.0,1,ZapFlow com Gemini
1688,galocampeaocodabrasil@gmail.com,2024-09-11 09:00:00,50000.0,1,ZapFlow com Gemini
1689,galocampeaocodabrasil@gmail.com,2024-09-11 09:00:00,65000000.0,1,ZapFlow com Gemini
1690,galocampeaocodabrasil@gmail.com,2024-09-11 08:45:00,65000000.019999996,2,ZapFlow com Gemini
1691,marcelo@gmail.com,2024-08-15 08:00:00,999998.96,49998,ZapFlow com chatGPT
1692,marcelo@gmail.com,2024-08-15 08:00:00,999998.96,49998,ZapFlow com chatGPT
1693,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com Gemini
1694,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1695,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com Llama3.0
1696,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com Llama3.0
1697,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com Llama3.0
1698,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com Llama3.0
1699,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com Llama3.0
1700,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com Llama3.0
1701,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com Llama3.0
1702,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com Llama3.0
1703,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com Llama3.0
1704,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com Llama3.0
1705,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com Llama3.0
1706,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1707,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1708,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1709,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1710,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1711,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1712,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1713,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1714,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1715,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1716,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1717,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1718,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1719,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1720,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1721,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1722,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1723,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1724,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1725,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1726,kaiotaoff@gmail.com,2024-09-12 09:00:00,2000.0,2,ZapFlow com chatGPT
1727,13131313@gmail.com,2024-09-12 09:00:00,0.02,1,ZapFlow com chatGPT
1728,pereiramarcos1998@gmail.com,2024-09-12 09:00:00,1500.0,3,ZapFlow com chatGPT
1729,davi.connect@outlook.com,2024-09-05 08:45:00,2659.49,3,ZapFlow com Llama3.0
